Fecha_hecho,Conducta,Codigo_comuna,Cantidad_casos
2015-08,Extorsión,15,3
2015-08,Extorsión,16,3
2015-08,Extorsión,2,3
2015-08,Extorsión,4,1
2015-08,Extorsión,5,1
2015-08,Extorsión,6,2
2015-08,Extorsión,60,2
2015-08,Extorsión,7,4
2015-08,Extorsión,8,1
2015-08,Extorsión,80,1
2015-09,Extorsión,10,3
2015-09,Extorsión,11,2
2015-09,Extorsión,12,1
2015-09,Extorsión,13,1
2015-09,Extorsión,16,2
2015-09,Extorsión,4,1
2015-09,Extorsión,5,1
2015-09,Extorsión,6,2
2015-09,Extorsión,7,1
2015-09,Extorsión,9,1
2015-10,Extorsión,1,1
2015-10,Extorsión,10,1
2015-10,Extorsión,16,1
2015-10,Extorsión,7,1
2015-11,Extorsión,10,2
2015-11,Extorsión,2,1
2015-12,Extorsión,13,1
2015-12,Extorsión,5,1
2016-01,Extorsión,10,2
2016-01,Extorsión,11,3
2016-01,Extorsión,12,6
2016-01,Extorsión,13,5
2016-01,Extorsión,14,2
2016-01,Extorsión,16,5
2016-01,Extorsión,2,1
2016-01,Extorsión,3,5
2016-01,Extorsión,4,3
2016-01,Extorsión,5,4
2016-01,Extorsión,6,3
2016-01,Extorsión,60,3
2016-01,Extorsión,7,2
2016-01,Extorsión,8,3
2016-01,Extorsión,80,1
2016-01,Extorsión,9,1
2016-02,Extorsión,10,6
2016-02,Extorsión,11,3
2016-02,Extorsión,13,1
2016-02,Extorsión,15,1
2016-02,Extorsión,16,4
2016-02,Extorsión,3,2
2016-02,Extorsión,4,1
2016-02,Extorsión,5,4
2016-02,Extorsión,6,2
2016-02,Extorsión,7,4
2016-02,Extorsión,8,2
2016-02,Extorsión,80,2
2016-03,Extorsión,1,1
2016-03,Extorsión,10,6
2016-03,Extorsión,11,2
2016-03,Extorsión,12,2
2016-03,Extorsión,14,3
2016-03,Extorsión,15,2
2016-03,Extorsión,16,4
2016-03,Extorsión,2,1
2016-03,Extorsión,3,1
2016-03,Extorsión,5,5
2016-03,Extorsión,6,1
2016-03,Extorsión,60,1
2016-03,Extorsión,7,1
2016-03,Extorsión,70,1
2016-03,Extorsión,8,3
2016-03,Extorsión,80,1
2016-03,Extorsión,9,3
2016-04,Extorsión,1,1
2016-04,Extorsión,10,10
2016-04,Extorsión,11,6
2016-04,Extorsión,12,3
2016-04,Extorsión,13,1
2016-04,Extorsión,14,6
2016-04,Extorsión,16,5
2016-04,Extorsión,2,2
2016-04,Extorsión,3,2
2016-04,Extorsión,4,3
2016-04,Extorsión,5,1
2016-04,Extorsión,6,1
2016-04,Extorsión,60,1
2016-04,Extorsión,7,2
2016-04,Extorsión,70,2
2016-04,Extorsión,8,1
2016-04,Extorsión,80,1
2016-04,Extorsión,9,2
2016-05,Extorsión,10,1
2016-05,Extorsión,11,1
2016-05,Extorsión,14,2
2016-05,Extorsión,15,1
2016-05,Extorsión,16,1
2016-05,Extorsión,5,1
2016-05,Extorsión,60,2
2016-05,Extorsión,80,2
2016-06,Extorsión,10,3
2016-06,Extorsión,12,1
2016-06,Extorsión,13,3
2016-06,Extorsión,14,1
2016-06,Extorsión,15,3
2016-06,Extorsión,16,2
2016-06,Extorsión,3,1
2016-06,Extorsión,6,1
2016-06,Extorsión,9,3
2016-07,Extorsión,10,5
2016-07,Extorsión,11,2
2016-07,Extorsión,12,2
2016-07,Extorsión,13,1
2016-07,Extorsión,14,2
2016-07,Extorsión,15,1
2016-07,Extorsión,16,1
2016-07,Extorsión,2,1
2016-07,Extorsión,4,2
2016-07,Extorsión,70,1
2016-07,Extorsión,80,1
2016-07,Extorsión,9,1
2016-08,Extorsión,1,1
2016-08,Extorsión,10,1
2016-08,Extorsión,11,2
2016-08,Extorsión,12,2
2016-08,Extorsión,13,2
2016-08,Extorsión,14,2
2016-08,Extorsión,16,2
2016-08,Extorsión,3,1
2016-08,Extorsión,5,4
2016-08,Extorsión,6,1
2016-08,Extorsión,7,1
2016-08,Extorsión,9,1
2016-09,Extorsión,1,1
2016-09,Extorsión,10,2
2016-09,Extorsión,11,4
2016-09,Extorsión,12,2
2016-09,Extorsión,13,1
2016-09,Extorsión,14,4
2016-09,Extorsión,16,2
2016-09,Extorsión,2,2
2016-09,Extorsión,4,2
2016-09,Extorsión,6,1
2016-09,Extorsión,60,3
2016-09,Extorsión,7,2
2016-09,Extorsión,8,2
2016-09,Extorsión,9,1
2016-10,Extorsión,1,1
2016-10,Extorsión,11,1
2016-10,Extorsión,12,1
2016-10,Extorsión,13,1
2016-10,Extorsión,15,1
2016-10,Extorsión,16,5
2016-10,Extorsión,2,1
2016-10,Extorsión,4,1
2016-10,Extorsión,5,1
2016-10,Extorsión,6,1
2016-10,Extorsión,60,1
2016-10,Extorsión,7,2
2016-10,Extorsión,70,1
2016-10,Extorsión,8,3
2016-10,Extorsión,80,1
2016-10,Extorsión,9,2
2016-11,Extorsión,10,4
2016-11,Extorsión,12,2
2016-11,Extorsión,13,1
2016-11,Extorsión,14,2
2016-11,Extorsión,16,2
2016-11,Extorsión,3,1
2016-11,Extorsión,4,3
2016-11,Extorsión,5,2
2016-11,Extorsión,7,2
2016-11,Extorsión,9,1
2016-12,Extorsión,1,3
2016-12,Extorsión,10,2
2016-12,Extorsión,11,2
2016-12,Extorsión,13,1
2016-12,Extorsión,14,1
2016-12,Extorsión,15,1
2016-12,Extorsión,16,5
2016-12,Extorsión,4,2
2016-12,Extorsión,5,3
2016-12,Extorsión,6,3
2016-12,Extorsión,7,1
2016-12,Extorsión,8,1
2017-01,Extorsión,10,3
2017-01,Extorsión,11,2
2017-01,Extorsión,12,1
2017-01,Extorsión,13,2
2017-01,Extorsión,14,1
2017-01,Extorsión,16,6
2017-01,Extorsión,2,1
2017-01,Extorsión,3,4
2017-01,Extorsión,4,1
2017-01,Extorsión,5,3
2017-01,Extorsión,6,3
2017-01,Extorsión,7,2
2017-02,Extorsión,1,1
2017-02,Extorsión,10,2
2017-02,Extorsión,12,1
2017-02,Extorsión,13,4
2017-02,Extorsión,14,1
2017-02,Extorsión,15,2
2017-02,Extorsión,16,5
2017-02,Extorsión,3,1
2017-02,Extorsión,4,3
2017-02,Extorsión,5,1
2017-02,Extorsión,6,2
2017-02,Extorsión,60,1
2017-02,Extorsión,7,1
2017-02,Extorsión,80,1
2017-03,Extorsión,1,1
2017-03,Extorsión,10,10
2017-03,Extorsión,11,3
2017-03,Extorsión,12,5
2017-03,Extorsión,13,4
2017-03,Extorsión,14,4
2017-03,Extorsión,15,1
2017-03,Extorsión,16,8
2017-03,Extorsión,2,3
2017-03,Extorsión,3,3
2017-03,Extorsión,4,2
2017-03,Extorsión,5,2
2017-03,Extorsión,6,1
2017-03,Extorsión,60,5
2017-03,Extorsión,7,2
2017-03,Extorsión,70,1
2017-03,Extorsión,8,1
2017-03,Extorsión,80,1
2017-03,Extorsión,9,3
2017-04,Extorsión,1,1
2017-04,Extorsión,10,11
2017-04,Extorsión,11,5
2017-04,Extorsión,12,2
2017-04,Extorsión,13,1
2017-04,Extorsión,14,2
2017-04,Extorsión,15,2
2017-04,Extorsión,16,1
2017-04,Extorsión,2,1
2017-04,Extorsión,3,3
2017-04,Extorsión,4,2
2017-04,Extorsión,5,2
2017-04,Extorsión,6,2
2017-04,Extorsión,60,2
2017-04,Extorsión,7,3
2017-04,Extorsión,8,3
2017-04,Extorsión,80,1
2017-04,Extorsión,9,1
2017-05,Extorsión,10,6
2017-05,Extorsión,11,7
2017-05,Extorsión,12,3
2017-05,Extorsión,13,6
2017-05,Extorsión,14,3
2017-05,Extorsión,15,1
2017-05,Extorsión,16,7
2017-05,Extorsión,3,3
2017-05,Extorsión,4,3
2017-05,Extorsión,5,5
2017-05,Extorsión,6,3
2017-05,Extorsión,60,3
2017-05,Extorsión,7,3
2017-05,Extorsión,8,3
2017-05,Extorsión,9,4
2017-05,Extorsión,90,1
2017-06,Extorsión,1,1
2017-06,Extorsión,10,12
2017-06,Extorsión,11,4
2017-06,Extorsión,12,3
2017-06,Extorsión,13,1
2017-06,Extorsión,14,3
2017-06,Extorsión,16,4
2017-06,Extorsión,2,2
2017-06,Extorsión,3,2
2017-06,Extorsión,4,2
2017-06,Extorsión,5,1
2017-06,Extorsión,6,1
2017-06,Extorsión,7,2
2017-06,Extorsión,8,2
2017-06,Extorsión,80,2
2017-06,Extorsión,9,2
2017-07,Extorsión,10,9
2017-07,Extorsión,11,5
2017-07,Extorsión,12,3
2017-07,Extorsión,13,2
2017-07,Extorsión,14,3
2017-07,Extorsión,15,1
2017-07,Extorsión,16,7
2017-07,Extorsión,2,1
2017-07,Extorsión,3,3
2017-07,Extorsión,4,2
2017-07,Extorsión,5,1
2017-07,Extorsión,6,4
2017-07,Extorsión,60,4
2017-07,Extorsión,7,2
2017-07,Extorsión,8,4
2017-07,Extorsión,9,2
2017-08,Extorsión,10,8
2017-08,Extorsión,11,3
2017-08,Extorsión,13,3
2017-08,Extorsión,14,4
2017-08,Extorsión,15,2
2017-08,Extorsión,16,3
2017-08,Extorsión,4,2
2017-08,Extorsión,5,3
2017-08,Extorsión,6,1
2017-08,Extorsión,60,8
2017-08,Extorsión,7,2
2017-08,Extorsión,70,1
2017-08,Extorsión,8,4
2017-08,Extorsión,9,1
2017-09,Extorsión,10,6
2017-09,Extorsión,11,5
2017-09,Extorsión,12,1
2017-09,Extorsión,13,5
2017-09,Extorsión,14,2
2017-09,Extorsión,15,1
2017-09,Extorsión,16,5
2017-09,Extorsión,2,2
2017-09,Extorsión,3,2
2017-09,Extorsión,4,1
2017-09,Extorsión,5,5
2017-09,Extorsión,6,1
2017-09,Extorsión,60,3
2017-09,Extorsión,7,6
2017-09,Extorsión,8,2
2017-09,Extorsión,90,1
2017-10,Extorsión,1,1
2017-10,Extorsión,10,3
2017-10,Extorsión,11,3
2017-10,Extorsión,12,3
2017-10,Extorsión,13,4
2017-10,Extorsión,14,3
2017-10,Extorsión,15,1
2017-10,Extorsión,16,1
2017-10,Extorsión,2,1
2017-10,Extorsión,3,1
2017-10,Extorsión,5,4
2017-10,Extorsión,6,1
2017-10,Extorsión,7,1
2017-10,Extorsión,8,1
2017-11,Extorsión,10,3
2017-11,Extorsión,11,3
2017-11,Extorsión,12,1
2017-11,Extorsión,13,1
2017-11,Extorsión,14,5
2017-11,Extorsión,15,1
2017-11,Extorsión,16,5
2017-11,Extorsión,4,1
2017-11,Extorsión,6,1
2017-11,Extorsión,7,1
2017-11,Extorsión,8,2
2017-11,Extorsión,9,2
2017-12,Extorsión,1,1
2017-12,Extorsión,10,4
2017-12,Extorsión,11,1
2017-12,Extorsión,12,1
2017-12,Extorsión,13,2
2017-12,Extorsión,15,2
2017-12,Extorsión,16,1
2017-12,Extorsión,3,1
2017-12,Extorsión,4,2
2017-12,Extorsión,6,1
2017-12,Extorsión,7,2
2017-12,Extorsión,8,1
2017-12,Extorsión,80,2
2017-12,Extorsión,9,1
2018-01,Extorsión,1,1
2018-01,Extorsión,10,3
2018-01,Extorsión,11,4
2018-01,Extorsión,12,4
2018-01,Extorsión,13,3
2018-01,Extorsión,14,2
2018-01,Extorsión,15,1
2018-01,Extorsión,16,1
2018-01,Extorsión,3,1
2018-01,Extorsión,4,2
2018-01,Extorsión,5,4
2018-01,Extorsión,6,1
2018-01,Extorsión,7,3
2018-01,Extorsión,70,1
2018-01,Extorsión,8,1
2018-01,Extorsión,9,3
2018-02,Extorsión,1,1
2018-02,Extorsión,10,7
2018-02,Extorsión,11,6
2018-02,Extorsión,12,2
2018-02,Extorsión,13,3
2018-02,Extorsión,14,3
2018-02,Extorsión,15,2
2018-02,Extorsión,16,6
2018-02,Extorsión,3,3
2018-02,Extorsión,4,2
2018-02,Extorsión,5,2
2018-02,Extorsión,6,1
2018-02,Extorsión,60,2
2018-02,Extorsión,7,5
2018-02,Extorsión,70,1
2018-02,Extorsión,8,3
2018-02,Extorsión,80,2
2018-02,Extorsión,9,1
2018-03,Extorsión,1,1
2018-03,Extorsión,10,5
2018-03,Extorsión,11,4
2018-03,Extorsión,12,3
2018-03,Extorsión,13,3
2018-03,Extorsión,15,1
2018-03,Extorsión,16,2
2018-03,Extorsión,2,1
2018-03,Extorsión,4,2
2018-03,Extorsión,6,3
2018-03,Extorsión,60,1
2018-03,Extorsión,7,2
2018-03,Extorsión,70,1
2018-03,Extorsión,8,1
2018-03,Extorsión,9,2
2018-04,Extorsión,1,4
2018-04,Extorsión,10,12
2018-04,Extorsión,11,2
2018-04,Extorsión,12,2
2018-04,Extorsión,13,8
2018-04,Extorsión,14,3
2018-04,Extorsión,16,6
2018-04,Extorsión,2,2
2018-04,Extorsión,3,3
2018-04,Extorsión,4,2
2018-04,Extorsión,5,5
2018-04,Extorsión,60,2
2018-04,Extorsión,70,1
2018-04,Extorsión,8,4
2018-04,Extorsión,9,3
2018-05,Extorsión,1,3
2018-05,Extorsión,10,13
2018-05,Extorsión,11,5
2018-05,Extorsión,12,3
2018-05,Extorsión,13,6
2018-05,Extorsión,14,2
2018-05,Extorsión,16,2
2018-05,Extorsión,3,1
2018-05,Extorsión,4,4
2018-05,Extorsión,5,1
2018-05,Extorsión,60,1
2018-05,Extorsión,7,6
2018-05,Extorsión,8,1
2018-05,Extorsión,80,1
2018-05,Extorsión,9,6
2018-05,Extorsión,90,1
2018-06,Extorsión,1,3
2018-06,Extorsión,10,6
2018-06,Extorsión,11,3
2018-06,Extorsión,12,1
2018-06,Extorsión,13,8
2018-06,Extorsión,14,4
2018-06,Extorsión,15,3
2018-06,Extorsión,16,6
2018-06,Extorsión,2,1
2018-06,Extorsión,3,1
2018-06,Extorsión,4,1
2018-06,Extorsión,5,3
2018-06,Extorsión,60,1
2018-06,Extorsión,7,2
2018-06,Extorsión,80,1
2018-06,Extorsión,9,4
2018-07,Extorsión,1,1
2018-07,Extorsión,10,13
2018-07,Extorsión,11,4
2018-07,Extorsión,12,4
2018-07,Extorsión,13,2
2018-07,Extorsión,14,2
2018-07,Extorsión,15,2
2018-07,Extorsión,16,10
2018-07,Extorsión,2,1
2018-07,Extorsión,3,2
2018-07,Extorsión,4,2
2018-07,Extorsión,5,3
2018-07,Extorsión,6,6
2018-07,Extorsión,60,1
2018-07,Extorsión,7,1
2018-07,Extorsión,70,1
2018-07,Extorsión,8,1
2018-07,Extorsión,9,2
2018-08,Extorsión,1,1
2018-08,Extorsión,10,18
2018-08,Extorsión,11,5
2018-08,Extorsión,12,7
2018-08,Extorsión,13,8
2018-08,Extorsión,14,3
2018-08,Extorsión,15,3
2018-08,Extorsión,16,6
2018-08,Extorsión,2,1
2018-08,Extorsión,4,2
2018-08,Extorsión,5,3
2018-08,Extorsión,6,2
2018-08,Extorsión,60,2
2018-08,Extorsión,7,5
2018-08,Extorsión,8,1
2018-09,Extorsión,1,3
2018-09,Extorsión,10,11
2018-09,Extorsión,11,6
2018-09,Extorsión,12,1
2018-09,Extorsión,13,4
2018-09,Extorsión,14,3
2018-09,Extorsión,15,6
2018-09,Extorsión,16,7
2018-09,Extorsión,3,1
2018-09,Extorsión,4,1
2018-09,Extorsión,5,1
2018-09,Extorsión,6,3
2018-09,Extorsión,7,4
2018-09,Extorsión,70,1
2018-09,Extorsión,8,5
2018-09,Extorsión,80,1
2018-09,Extorsión,9,3
2018-10,Extorsión,1,2
2018-10,Extorsión,10,11
2018-10,Extorsión,11,1
2018-10,Extorsión,12,1
2018-10,Extorsión,13,2
2018-10,Extorsión,14,2
2018-10,Extorsión,15,1
2018-10,Extorsión,16,3
2018-10,Extorsión,2,2
2018-10,Extorsión,3,1
2018-10,Extorsión,4,2
2018-10,Extorsión,6,2
2018-10,Extorsión,7,2
2018-10,Extorsión,8,4
2018-10,Extorsión,9,3
2018-10,Extorsión,90,1
2018-11,Extorsión,1,2
2018-11,Extorsión,10,7
2018-11,Extorsión,11,4
2018-11,Extorsión,12,1
2018-11,Extorsión,13,3
2018-11,Extorsión,14,3
2018-11,Extorsión,15,3
2018-11,Extorsión,16,3
2018-11,Extorsión,2,1
2018-11,Extorsión,3,1
2018-11,Extorsión,4,1
2018-11,Extorsión,5,4
2018-11,Extorsión,60,1
2018-11,Extorsión,7,5
2018-11,Extorsión,8,1
2018-12,Extorsión,1,2
2018-12,Extorsión,10,3
2018-12,Extorsión,11,2
2018-12,Extorsión,12,3
2018-12,Extorsión,13,2
2018-12,Extorsión,14,1
2018-12,Extorsión,15,1
2018-12,Extorsión,16,4
2018-12,Extorsión,3,2
2018-12,Extorsión,5,1
2018-12,Extorsión,6,3
2018-12,Extorsión,60,1
2018-12,Extorsión,7,1
2018-12,Extorsión,8,3
2018-12,Extorsión,9,1
2019-01,Extorsión,1,2
2019-01,Extorsión,10,9
2019-01,Extorsión,11,6
2019-01,Extorsión,12,2
2019-01,Extorsión,13,10
2019-01,Extorsión,14,1
2019-01,Extorsión,15,3
2019-01,Extorsión,16,8
2019-01,Extorsión,3,1
2019-01,Extorsión,4,4
2019-01,Extorsión,5,1
2019-01,Extorsión,6,1
2019-01,Extorsión,60,2
2019-01,Extorsión,7,3
2019-01,Extorsión,70,1
2019-01,Extorsión,8,3
2019-01,Extorsión,80,1
2019-01,Extorsión,9,3
2019-01,Extorsión,90,1
2019-02,Extorsión,10,14
2019-02,Extorsión,11,5
2019-02,Extorsión,12,5
2019-02,Extorsión,13,5
2019-02,Extorsión,14,6
2019-02,Extorsión,15,2
2019-02,Extorsión,16,5
2019-02,Extorsión,2,1
2019-02,Extorsión,4,2
2019-02,Extorsión,5,4
2019-02,Extorsión,6,1
2019-02,Extorsión,60,3
2019-02,Extorsión,7,1
2019-02,Extorsión,9,1
2019-03,Extorsión,1,1
2019-03,Extorsión,10,4
2019-03,Extorsión,11,8
2019-03,Extorsión,12,5
2019-03,Extorsión,13,7
2019-03,Extorsión,14,2
2019-03,Extorsión,15,2
2019-03,Extorsión,16,7
2019-03,Extorsión,2,1
2019-03,Extorsión,4,2
2019-03,Extorsión,5,4
2019-03,Extorsión,6,3
2019-03,Extorsión,60,1
2019-03,Extorsión,7,9
2019-03,Extorsión,70,2
2019-03,Extorsión,8,1
2019-03,Extorsión,80,4
2019-03,Extorsión,9,2
2019-04,Extorsión,1,1
2019-04,Extorsión,10,9
2019-04,Extorsión,11,4
2019-04,Extorsión,12,4
2019-04,Extorsión,13,7
2019-04,Extorsión,14,4
2019-04,Extorsión,15,3
2019-04,Extorsión,16,2
2019-04,Extorsión,2,1
2019-04,Extorsión,3,2
2019-04,Extorsión,4,4
2019-04,Extorsión,5,4
2019-04,Extorsión,6,1
2019-04,Extorsión,60,3
2019-04,Extorsión,7,2
2019-04,Extorsión,8,1
2019-04,Extorsión,80,1
2019-04,Extorsión,9,4
2019-05,Extorsión,1,2
2019-05,Extorsión,10,11
2019-05,Extorsión,11,7
2019-05,Extorsión,12,2
2019-05,Extorsión,13,11
2019-05,Extorsión,14,3
2019-05,Extorsión,16,7
2019-05,Extorsión,3,4
2019-05,Extorsión,4,3
2019-05,Extorsión,5,3
2019-05,Extorsión,6,1
2019-05,Extorsión,60,4
2019-05,Extorsión,7,5
2019-05,Extorsión,70,1
2019-05,Extorsión,8,6
2019-05,Extorsión,80,1
2019-05,Extorsión,9,2
2019-06,Extorsión,1,2
2019-06,Extorsión,10,11
2019-06,Extorsión,11,3
2019-06,Extorsión,12,6
2019-06,Extorsión,13,6
2019-06,Extorsión,14,1
2019-06,Extorsión,15,1
2019-06,Extorsión,16,3
2019-06,Extorsión,3,1
2019-06,Extorsión,4,5
2019-06,Extorsión,5,5
2019-06,Extorsión,6,3
2019-06,Extorsión,60,3
2019-06,Extorsión,7,1
2019-06,Extorsión,80,3
2019-06,Extorsión,9,3
2019-06,Extorsión,90,3
2019-07,Extorsión,10,8
2019-07,Extorsión,11,3
2019-07,Extorsión,12,3
2019-07,Extorsión,13,5
2019-07,Extorsión,15,1
2019-07,Extorsión,16,5
2019-07,Extorsión,2,1
2019-07,Extorsión,4,2
2019-07,Extorsión,5,1
2019-07,Extorsión,6,2
2019-07,Extorsión,60,4
2019-07,Extorsión,7,7
2019-07,Extorsión,80,2
2019-07,Extorsión,9,3
2019-08,Extorsión,10,10
2019-08,Extorsión,11,6
2019-08,Extorsión,12,3
2019-08,Extorsión,13,1
2019-08,Extorsión,14,2
2019-08,Extorsión,15,1
2019-08,Extorsión,16,6
2019-08,Extorsión,3,1
2019-08,Extorsión,4,2
2019-08,Extorsión,5,2
2019-08,Extorsión,6,1
2019-08,Extorsión,60,2
2019-08,Extorsión,7,8
2019-08,Extorsión,70,1
2019-08,Extorsión,8,3
2019-08,Extorsión,9,1
2019-09,Extorsión,10,7
2019-09,Extorsión,11,4
2019-09,Extorsión,12,1
2019-09,Extorsión,13,2
2019-09,Extorsión,15,3
2019-09,Extorsión,16,7
2019-09,Extorsión,2,1
2019-09,Extorsión,4,2
2019-09,Extorsión,5,3
2019-09,Extorsión,6,1
2019-09,Extorsión,60,3
2019-09,Extorsión,70,1
2019-09,Extorsión,8,1
2019-09,Extorsión,80,3
2019-09,Extorsión,9,3
2019-09,Extorsión,90,1
2019-10,Extorsión,1,2
2019-10,Extorsión,10,5
2019-10,Extorsión,11,6
2019-10,Extorsión,12,5
2019-10,Extorsión,13,2
2019-10,Extorsión,14,2
2019-10,Extorsión,15,1
2019-10,Extorsión,16,4
2019-10,Extorsión,2,3
2019-10,Extorsión,3,3
2019-10,Extorsión,5,1
2019-10,Extorsión,50,1
2019-10,Extorsión,60,2
2019-10,Extorsión,7,1
2019-10,Extorsión,8,2
2019-10,Extorsión,80,1
2019-10,Extorsión,9,2
2019-10,Extorsión,90,1
2019-11,Extorsión,1,1
2019-11,Extorsión,10,12
2019-11,Extorsión,11,3
2019-11,Extorsión,12,2
2019-11,Extorsión,13,3
2019-11,Extorsión,14,1
2019-11,Extorsión,16,4
2019-11,Extorsión,2,1
2019-11,Extorsión,3,2
2019-11,Extorsión,4,4
2019-11,Extorsión,5,5
2019-11,Extorsión,60,3
2019-11,Extorsión,7,2
2019-11,Extorsión,70,1
2019-11,Extorsión,8,2
2019-11,Extorsión,90,1
2019-12,Extorsión,1,3
2019-12,Extorsión,10,3
2019-12,Extorsión,11,4
2019-12,Extorsión,12,2
2019-12,Extorsión,13,2
2019-12,Extorsión,15,1
2019-12,Extorsión,16,1
2019-12,Extorsión,3,1
2019-12,Extorsión,5,4
2019-12,Extorsión,6,1
2019-12,Extorsión,60,1
2019-12,Extorsión,8,1
2019-12,Extorsión,9,2
2020-01,Extorsión,1,1
2020-01,Extorsión,10,3
2020-01,Extorsión,12,3
2020-01,Extorsión,13,2
2020-01,Extorsión,14,1
2020-01,Extorsión,15,3
2020-01,Extorsión,16,3
2020-01,Extorsión,4,1
2020-01,Extorsión,5,1
2020-01,Extorsión,6,1
2020-01,Extorsión,7,3
2020-01,Extorsión,8,2
2020-01,Extorsión,80,1
2020-02,Extorsión,10,6
2020-02,Extorsión,11,4
2020-02,Extorsión,12,4
2020-02,Extorsión,13,1
2020-02,Extorsión,14,1
2020-02,Extorsión,16,5
2020-02,Extorsión,2,1
2020-02,Extorsión,3,2
2020-02,Extorsión,4,2
2020-02,Extorsión,5,1
2020-02,Extorsión,6,1
2020-02,Extorsión,7,2
2020-02,Extorsión,8,2
2020-02,Extorsión,9,1
2020-03,Extorsión,1,2
2020-03,Extorsión,10,3
2020-03,Extorsión,11,3
2020-03,Extorsión,13,1
2020-03,Extorsión,14,1
2020-03,Extorsión,16,1
2020-03,Extorsión,5,1
2020-03,Extorsión,60,3
2020-03,Extorsión,7,2
2020-03,Extorsión,70,3
2020-03,Extorsión,8,1
2020-04,Extorsión,1,2
2020-04,Extorsión,10,5
2020-04,Extorsión,12,3
2020-04,Extorsión,13,1
2020-04,Extorsión,15,1
2020-04,Extorsión,16,1
2020-04,Extorsión,3,1
2020-04,Extorsión,4,3
2020-04,Extorsión,7,1
2020-04,Extorsión,8,1
2020-04,Extorsión,9,1
2020-05,Extorsión,10,7
2020-05,Extorsión,11,2
2020-05,Extorsión,14,1
2020-05,Extorsión,15,1
2020-05,Extorsión,16,1
2020-05,Extorsión,3,1
2020-05,Extorsión,4,1
2020-05,Extorsión,5,1
2020-05,Extorsión,6,1
2020-05,Extorsión,60,1
2020-05,Extorsión,7,4
2020-05,Extorsión,8,1
2020-05,Extorsión,80,1
2020-05,Extorsión,9,1
2020-06,Extorsión,1,1
2020-06,Extorsión,10,6
2020-06,Extorsión,11,3
2020-06,Extorsión,12,3
2020-06,Extorsión,13,2
2020-06,Extorsión,14,1
2020-06,Extorsión,15,1
2020-06,Extorsión,16,3
2020-06,Extorsión,5,6
2020-06,Extorsión,6,2
2020-06,Extorsión,60,1
2020-06,Extorsión,7,2
2020-06,Extorsión,8,1
2020-06,Extorsión,80,1
2020-07,Extorsión,10,4
2020-07,Extorsión,11,1
2020-07,Extorsión,12,2
2020-07,Extorsión,13,2
2020-07,Extorsión,14,1
2020-07,Extorsión,15,2
2020-07,Extorsión,16,4
2020-07,Extorsión,3,1
2020-07,Extorsión,4,1
2020-07,Extorsión,5,5
2020-07,Extorsión,6,1
2020-07,Extorsión,60,2
2020-07,Extorsión,7,2
2020-07,Extorsión,70,1
2020-07,Extorsión,8,2
2020-07,Extorsión,9,2
2020-08,Extorsión,1,1
2020-08,Extorsión,10,4
2020-08,Extorsión,11,1
2020-08,Extorsión,12,2
2020-08,Extorsión,13,1
2020-08,Extorsión,16,3
2020-08,Extorsión,3,1
2020-08,Extorsión,5,2
2020-08,Extorsión,60,3
2020-08,Extorsión,7,1
2020-08,Extorsión,8,3
2020-08,Extorsión,9,4
2020-08,Extorsión,90,2
2020-09,Extorsión,1,2
2020-09,Extorsión,10,15
2020-09,Extorsión,11,5
2020-09,Extorsión,12,2
2020-09,Extorsión,13,1
2020-09,Extorsión,14,7
2020-09,Extorsión,15,5
2020-09,Extorsión,16,4
2020-09,Extorsión,4,1
2020-09,Extorsión,5,3
2020-09,Extorsión,6,4
2020-09,Extorsión,7,3
2020-09,Extorsión,8,2
2020-09,Extorsión,80,1
2020-09,Extorsión,9,2
2020-09,Extorsión,90,2
2020-10,Extorsión,1,2
2020-10,Extorsión,10,15
2020-10,Extorsión,11,1
2020-10,Extorsión,12,1
2020-10,Extorsión,13,3
2020-10,Extorsión,14,10
2020-10,Extorsión,15,3
2020-10,Extorsión,16,3
2020-10,Extorsión,2,3
2020-10,Extorsión,3,2
2020-10,Extorsión,4,2
2020-10,Extorsión,5,1
2020-10,Extorsión,6,1
2020-10,Extorsión,60,3
2020-10,Extorsión,7,5
2020-10,Extorsión,8,1
2020-10,Extorsión,80,1
2020-10,Extorsión,9,1
2020-10,Extorsión,90,1
2020-11,Extorsión,1,4
2020-11,Extorsión,10,23
2020-11,Extorsión,11,8
2020-11,Extorsión,12,11
2020-11,Extorsión,13,5
2020-11,Extorsión,14,6
2020-11,Extorsión,15,4
2020-11,Extorsión,16,10
2020-11,Extorsión,2,1
2020-11,Extorsión,3,6
2020-11,Extorsión,4,10
2020-11,Extorsión,5,3
2020-11,Extorsión,6,4
